ptp,counterbalancing,rt,mouse_clientX,mouse_clientY,row,col,correct,pa_center_x,pa_center_y,condition,arrangement,block,block_trial_idx,hidden_pa_img,hidden_pa_img_type,corr_row,corr_col,top_offset,left_offset,trial_stage,time_elapsed,mouse_dist_cb,mouse_error,hidden_pa_img_row_number,hidden_pa_img_row_number_across_blocks,dist_border_l,dist_border_r,dist_border_t,dist_border_b,border_dist_closest,border_dist_summed
sub_004,cb1,1590.5999999046326,569,167,3,5,0,641.28125,416.109375,schema_c,1,1,5,img/targets/BOSS/high_familiarity_downsized/cond1/036_table01.jpg,far,9,7,124,16,hidden_pa_learning,32705,321.390625,259.38400069097,1,1,6,5,8,3,3,8
sub_004,cb1,2033.5,783,374,7,7,0,571.9453125,288.4453125,schema_c,1,1,6,img/targets/BOSS/high_familiarity_downsized/cond1/052_steeringwheel.jpg,,5,2,70,155,hidden_pa_learning,39755,296.609375,227.73599994060078,1,1,1,10,4,7,1,5
sub_004,cb1,2489.5,489,138,2,3,0,739.6171875,196.1171875,schema_c,1,1,7,img/targets/BOSS/high_familiarity_downsized/cond1/054_bookshelf.jpg,,3,9,75,31,hidden_pa_learning,47261,308.734375,257.2675303129416,2,2,8,3,2,9,2,5
sub_004,cb1,1622.5,708,392,7,8,0,728.9453125,345.1171875,schema_c,1,1,8,img/targets/BOSS/high_familiarity_downsized/cond1/046_redonion.jpg,far,6,8,121,62,hidden_pa_learning,53901,67.828125,51.34884831846584,2,2,7,4,5,6,4,9
sub_004,cb1,2322.699999809265,718,409,9,6,0,858.6171875,148.1171875,schema_c,1,1,9,img/targets/BOSS/high_familiarity_downsized/cond1/054_bookshelf.jpg,,3,9,20,150,hidden_pa_learning,61241,401.5,296.36638689014706,3,3,8,3,2,9,2,5
sub_004,cb1,1400.6000001430511,742,337,8,8,0,507.9453125,222.4453125,schema_c,1,1,10,img/targets/BOSS/high_familiarity_downsized/cond1/052_steeringwheel.jpg,,5,2,4,91,hidden_pa_learning,67657,348.609375,260.58467562185103,2,2,1,10,4,7,1,5
sub_004,cb1,NA,NA,NA,NA,NA,NA,677.609375,198.78125,schema_c,1,1,11,img/targets/BOSS/high_familiarity_downsized/cond1/035_showerhead01.jpg,near,4,6,22,94,hidden_pa_learning,75673,NA,NA,2,2,5,6,3,8,3,8
sub_004,cb1,1132.2999999523163,657,341,8,8,0,668.9453125,274.1171875,schema_c,1,1,12,img/targets/BOSS/high_familiarity_downsized/cond1/046_redonion.jpg,far,6,8,14,2,hidden_pa_learning,81819,78.828125,67.94115909103121,3,3,7,4,5,6,4,9
sub_004,cb1,1992.4000000953674,548,331,5,3,0,497.9453125,336.4453125,schema_c,1,1,13,img/targets/BOSS/high_familiarity_downsized/cond1/052_steeringwheel.jpg,,5,2,119,81,hidden_pa_learning,88827,55.5,50.35000664295202,3,3,1,10,4,7,1,5
sub_004,cb1,1536.9000000953674,627,209,3,7,0,724.6171875,224.1171875,schema_c,1,1,14,img/targets/BOSS/high_familiarity_downsized/cond1/054_bookshelf.jpg,,3,9,89,16,hidden_pa_learning,95378,112.734375,98.78079091260766,4,4,8,3,2,9,2,5
sub_004,cb1,1232.0999999046326,599,167,3,6,0,557.9375,340.78125,schema_c,1,1,15,img/targets/BOSS/high_familiarity_downsized/cond1/033_macaroni01.jpg,near,7,5,39,16,hidden_pa_learning,101625,214.84375,178.56665914389646,2,2,4,7,6,5,4,9
sub_004,cb1,1601.3999998569489,441,315,4,2,0,436.9453125,338.4453125,schema_c,1,1,16,img/targets/BOSS/high_familiarity_downsized/cond1/052_steeringwheel.jpg,,5,2,120,20,hidden_pa_learning,108246,27.5,23.79334295439194,4,4,1,10,4,7,1,5
sub_004,cb1,1759.8999998569489,774,375,8,7,0,766.28125,437.109375,schema_c,1,1,17,img/targets/BOSS/high_familiarity_downsized/cond1/036_table01.jpg,far,9,7,123,141,hidden_pa_learning,115021,69.828125,62.587167729919884,2,2,6,5,8,3,3,8
sub_004,cb1,2077.2999999523163,804,210,3,8,0,786.9453125,344.1171875,schema_c,1,1,18,img/targets/BOSS/high_familiarity_downsized/cond1/046_redonion.jpg,far,6,8,158,120,hidden_pa_learning,122113,151.171875,135.19719800584926,4,4,7,4,5,6,4,9
sub_004,cb1,1136.5,747,274,3,8,0,669.609375,230.78125,schema_c,1,1,19,img/targets/BOSS/high_familiarity_downsized/cond1/035_showerhead01.jpg,near,4,6,147,86,hidden_pa_learning,128265,120.609375,88.64067457692956,3,3,5,6,3,8,3,8
sub_004,cb1,1232.1999998092651,673,375,8,7,0,659.28125,428.109375,schema_c,1,1,20,img/targets/BOSS/high_familiarity_downsized/cond1/036_table01.jpg,far,9,7,43,34,hidden_pa_learning,134518,66.828125,54.852619030025586,3,3,6,5,8,3,3,8
sub_004,cb1,1448.2999999523163,554,205,3,3,0,623.9375,375.78125,schema_c,1,1,21,img/targets/BOSS/high_familiarity_downsized/cond1/033_macaroni01.jpg,near,7,5,87,82,hidden_pa_learning,140982,240.71875,184.54671294231306,3,3,4,7,6,5,4,9
sub_004,cb1,1689.5,731,354,7,7,0,745.28125,438.109375,schema_c,1,1,22,img/targets/BOSS/high_familiarity_downsized/cond1/036_table01.jpg,far,9,7,89,120,hidden_pa_learning,147686,98.390625,85.31319396466836,4,4,6,5,8,3,3,8
sub_004,cb1,1497.2000000476837,565,148,3,4,0,598.9375,328.78125,schema_c,1,1,23,img/targets/BOSS/high_familiarity_downsized/cond1/033_macaroni01.jpg,near,7,5,27,57,hidden_pa_learning,154199,214.71875,183.93915912010826,4,4,4,7,6,5,4,9
sub_004,cb1,1440.5999999046326,726,203,3,7,0,690.609375,262.78125,schema_c,1,1,24,img/targets/BOSS/high_familiarity_downsized/cond1/035_showerhead01.jpg,near,4,6,86,107,hidden_pa_learning,160655,95.171875,69.47153510217782,4,4,5,6,3,8,3,8
sub_004,cb1,1395.6000001430511,617,459,7,4,0,642.9375,451.78125,schema_c,1,2,1,img/targets/BOSS/high_familiarity_downsized/cond1/033_macaroni01.jpg,near,7,5,150,101,hidden_pa_learning,6439,33.15625,26.923303248533603,1,5,4,7,6,5,4,9
sub_004,cb1,2084.9000000953674,537,205,5,3,0,506.9453125,219.4453125,schema_c,1,2,2,img/targets/BOSS/high_familiarity_downsized/cond1/052_steeringwheel.jpg,,5,2,1,90,hidden_pa_learning,13568,44.5,33.345933694309906,1,5,1,10,4,7,1,5
sub_004,cb1,2194.7999999523163,810,258,3,8,0,832.6171875,277.1171875,schema_c,1,2,3,img/targets/BOSS/high_familiarity_downsized/cond1/054_bookshelf.jpg,,3,9,142,124,hidden_pa_learning,20807,41.734375,29.61425380319944,1,5,8,3,2,9,2,5
sub_004,cb1,1462.6000001430511,725,374,8,7,0,708.28125,404.109375,schema_c,1,2,4,img/targets/BOSS/high_familiarity_downsized/cond1/036_table01.jpg,far,9,7,19,83,hidden_pa_learning,27305,46.828125,34.43967282732409,1,5,6,5,8,3,3,8
sub_004,cb1,1363.7000000476837,642,246,3,5,0,781.9453125,357.1171875,schema_c,1,2,5,img/targets/BOSS/high_familiarity_downsized/cond1/046_redonion.jpg,far,6,8,97,115,hidden_pa_learning,33698,251.0625,178.69448746011392,1,5,7,4,5,6,4,9
sub_004,cb1,1199.3999998569489,679,279,3,6,0,700.609375,314.78125,schema_c,1,2,6,img/targets/BOSS/high_familiarity_downsized/cond1/035_showerhead01.jpg,near,4,6,138,117,hidden_pa_learning,39912,57.390625,41.800274394471685,1,5,5,6,3,8,3,8
sub_004,cb1,1898.6999998092651,674,367,5,8,0,684.9453125,335.1171875,schema_c,1,2,7,img/targets/BOSS/high_familiarity_downsized/cond1/046_redonion.jpg,far,6,8,133,18,hidden_pa_learning,46826,42.828125,33.70925093550452,2,6,7,4,5,6,4,9
sub_004,cb1,2256.899999856949,656,324,7,7,0,733.6171875,153.1171875,schema_c,1,2,8,img/targets/BOSS/high_familiarity_downsized/cond1/054_bookshelf.jpg,,3,9,18,25,hidden_pa_learning,54098,248.5,187.68421191810543,2,6,8,3,2,9,2,5
sub_004,cb1,1630.4000000953674,679,372,8,8,0,645.28125,420.109375,schema_c,1,2,9,img/targets/BOSS/high_familiarity_downsized/cond1/036_table01.jpg,far,9,7,35,20,hidden_pa_learning,60743,81.828125,58.74917926620869,2,6,6,5,8,3,3,8
sub_004,cb1,1676.3999998569489,555,243,3,3,0,661.609375,265.78125,schema_c,1,2,10,img/targets/BOSS/high_familiarity_downsized/cond1/035_showerhead01.jpg,near,4,6,89,78,hidden_pa_learning,67435,129.390625,109.01625653751428,2,6,5,6,3,8,3,8
sub_004,cb1,1336.5999999046326,707,468,8,8,0,762.6171875,267.1171875,schema_c,1,2,11,img/targets/BOSS/high_familiarity_downsized/cond1/054_bookshelf.jpg,,3,9,132,54,hidden_pa_learning,73786,256.5,208.4398615987842,3,7,8,3,2,9,2,5
sub_004,cb1,2159.7999999523163,603,199,3,3,0,681.9375,350.78125,schema_c,1,2,12,img/targets/BOSS/high_familiarity_downsized/cond1/033_macaroni01.jpg,near,7,5,49,140,hidden_pa_learning,80963,230.71875,171.0809070522263,2,6,4,7,6,5,4,9
sub_004,cb1,2064.100000143051,652,219,3,7,0,604.609375,248.78125,schema_c,1,2,13,img/targets/BOSS/high_familiarity_downsized/cond1/035_showerhead01.jpg,near,4,6,72,21,hidden_pa_learning,88043,77.171875,55.97136937268129,3,7,5,6,3,8,3,8
sub_004,cb1,2114.5999999046326,545,213,4,2,0,543.9453125,254.4453125,schema_c,1,2,14,img/targets/BOSS/high_familiarity_downsized/cond1/052_steeringwheel.jpg,,5,2,36,127,hidden_pa_learning,95173,42.5,41.45873000883303,2,6,1,10,4,7,1,5
sub_004,cb1,2358.0999999046326,643,222,3,6,0,651.609375,253.78125,schema_c,1,2,15,img/targets/BOSS/high_familiarity_downsized/cond1/035_showerhead01.jpg,near,4,6,77,68,hidden_pa_learning,102547,40.390625,32.92672454789764,4,8,5,6,3,8,3,8
sub_004,cb1,2097,861,220,4,9,0,758.28125,441.109375,schema_c,1,2,16,img/targets/BOSS/high_familiarity_downsized/cond1/036_table01.jpg,far,9,7,56,133,hidden_pa_learning,109659,323.828125,243.8042192302117,3,7,6,5,8,3,3,8
sub_004,cb1,2455.7000000476837,815,252,4,9,0,810.6171875,223.1171875,schema_c,1,2,17,img/targets/BOSS/high_familiarity_downsized/cond1/054_bookshelf.jpg,,3,9,118,102,hidden_pa_learning,117143,33.265625,29.213454149078512,4,8,8,3,2,9,2,5
sub_004,cb1,2266.5999999046326,409,256,4,2,0,423.9453125,282.4453125,schema_c,1,2,18,img/targets/BOSS/high_familiarity_downsized/cond1/052_steeringwheel.jpg,,5,2,157,7,hidden_pa_learning,124424,41.390625,30.376255841451435,3,7,1,10,4,7,1,5
sub_004,cb1,2306,719,187,3,6,0,809.9453125,324.1171875,schema_c,1,2,19,img/targets/BOSS/high_familiarity_downsized/cond1/046_redonion.jpg,far,6,8,70,143,hidden_pa_learning,131745,228.0625,164.5362360503996,3,7,7,4,5,6,4,9
sub_004,cb1,2596.7999999523163,477,295,5,2,1,490.9453125,276.4453125,schema_c,1,2,20,img/targets/BOSS/high_familiarity_downsized/cond1/052_steeringwheel.jpg,,5,2,71,74,hidden_pa_learning,139357,32.5,23.210949333133975,4,8,1,10,4,7,1,5
sub_004,cb1,2060,764,293,5,9,0,738.9453125,341.1171875,schema_c,1,2,21,img/targets/BOSS/high_familiarity_downsized/cond1/046_redonion.jpg,far,6,8,124,72,hidden_pa_learning,146433,73.171875,54.24943408582999,4,8,7,4,5,6,4,9
sub_004,cb1,1737.5,524,473,8,4,0,569.9375,427.78125,schema_c,1,2,22,img/targets/BOSS/high_familiarity_downsized/cond1/033_macaroni01.jpg,near,7,5,126,28,hidden_pa_learning,153185,91.15625,64.45920615251556,3,7,4,7,6,5,4,9
sub_004,cb1,2557.199999809265,731,478,8,8,0,706.28125,506.109375,schema_c,1,2,23,img/targets/BOSS/high_familiarity_downsized/cond1/036_table01.jpg,far,9,7,121,81,hidden_pa_learning,160757,52.828125,37.43198584704163,4,8,6,5,8,3,3,8
sub_004,cb1,1938.7000000476837,672,402,7,4,0,697.9375,386.78125,schema_c,1,2,24,img/targets/BOSS/high_familiarity_downsized/cond1/033_macaroni01.jpg,near,7,5,85,156,hidden_pa_learning,167709,41.15625,30.072649663980393,4,8,4,7,6,5,4,9
sub_004,cb1,950.0999999046326,515,301,5,3,0,625.6171875,441.4453125,schema_ic,2,1,1,img/targets/BOSS/high_familiarity_downsized/cond2/043_foldingchair.jpg,near,8,6,98,42,hidden_pa_learning,5985,251.0625,178.7765308244704,1,1,5,6,7,4,4,9
sub_004,cb1,825.7999999523163,796,284,4,9,0,765.9453125,559.4453125,schema_ic,2,1,2,img/targets/BOSS/high_familiarity_downsized/cond2/057_donut.jpg,,11,8,91,99,hidden_pa_learning,11855,305.5,277.08014078772464,1,1,7,4,10,1,1,5
sub_004,cb1,693.6000001430511,796,284,3,10,0,673.28125,262.4375,schema_ic,2,1,3,img/targets/BOSS/high_familiarity_downsized/cond2/051_worldmap.jpg,far,5,7,137,48,hidden_pa_learning,17583,144.28125,124.59868782540408,1,1,6,5,4,7,4,9
sub_004,cb1,1441.7999999523163,600,359,8,6,1,583.6171875,357.4453125,schema_ic,2,1,4,img/targets/BOSS/high_familiarity_downsized/cond2/043_foldingchair.jpg,near,8,6,46,0,hidden_pa_learning,24063,17.9375,16.456415120943337,2,2,5,6,7,4,4,9
sub_004,cb1,963.5,714,301,5,8,0,693.28125,294.4375,schema_ic,2,1,5,img/targets/BOSS/high_familiarity_downsized/cond2/051_worldmap.jpg,far,5,7,77,68,hidden_pa_learning,30058,27.28125,21.7332235945913,2,2,6,5,4,7,4,9
sub_004,cb1,1692.6000001430511,657,453,9,6,0,665.6171875,414.4453125,schema_ic,2,1,6,img/targets/BOSS/high_familiarity_downsized/cond2/043_foldingchair.jpg,near,8,6,157,82,hidden_pa_learning,36765,47.171875,39.50594700336663,3,3,5,6,7,4,4,9
sub_004,cb1,1598.0999999046326,550,229,4,4,0,511.6171875,181.1171875,schema_ic,2,1,7,img/targets/BOSS/high_familiarity_downsized/cond2/053_television.jpg,,3,3,138,53,hidden_pa_learning,43380,86.265625,61.36777679140994,1,1,2,9,2,9,2,4
sub_004,cb1,1686.7000000476837,757,531,9,9,0,711.9453125,525.4453125,schema_ic,2,1,8,img/targets/BOSS/high_familiarity_downsized/cond2/057_donut.jpg,,11,8,148,45,hidden_pa_learning,50081,50.609375,45.39580838519469,2,2,7,4,10,1,1,5
sub_004,cb1,1516.6000001430511,727,494,11,9,0,711.609375,309.78125,schema_ic,2,1,9,img/targets/BOSS/high_familiarity_downsized/cond2/047_saltshaker03a.jpg,near,7,9,8,3,hidden_pa_learning,56614,199.609375,184.86053983869334,1,1,8,3,6,5,3,8
sub_004,cb1,2784.7999999523163,747,265,5,9,0,670.28125,246.4375,schema_ic,2,1,10,img/targets/BOSS/high_familiarity_downsized/cond2/051_worldmap.jpg,far,5,7,28,45,hidden_pa_learning,64414,95.28125,78.9324585187393,3,3,6,5,4,7,4,9
sub_004,cb1,1487.4000000953674,824,446,9,9,0,576.6171875,176.1171875,schema_ic,2,1,11,img/targets/BOSS/high_familiarity_downsized/cond2/053_television.jpg,,3,3,41,118,hidden_pa_learning,70918,517.265625,366.1078917523089,2,2,2,9,2,9,2,4
sub_004,cb1,1201,729,368,8,6,1,725.6171875,365.4453125,schema_ic,2,1,12,img/targets/BOSS/high_familiarity_downsized/cond2/043_foldingchair.jpg,near,8,6,22,142,hidden_pa_learning,77134,5.9375,4.23908582512934,4,4,5,6,7,4,4,9
sub_004,cb1,1348.0999999046326,748,468,9,10,0,671.9453125,537.4453125,schema_ic,2,1,13,img/targets/BOSS/high_familiarity_downsized/cond2/057_donut.jpg,,11,8,69,5,hidden_pa_learning,83497,145.5,102.99013020161355,3,3,7,4,10,1,1,5
sub_004,cb1,1976.9000000953674,822,254,5,9,0,832.609375,318.78125,schema_ic,2,1,14,img/targets/BOSS/high_familiarity_downsized/cond2/047_saltshaker03a.jpg,near,7,9,17,124,hidden_pa_learning,90488,75.390625,65.64426242599671,2,2,8,3,6,5,3,8
sub_004,cb1,1475,714,376,8,6,0,749.28125,252.4375,schema_ic,2,1,15,img/targets/BOSS/high_familiarity_downsized/cond2/051_worldmap.jpg,far,5,7,34,124,hidden_pa_learning,96977,158.84375,128.5008093663713,4,4,6,5,4,7,4,9
sub_004,cb1,1560.9000000953674,620,277,6,6,0,520.28125,294.109375,schema_ic,2,1,16,img/targets/BOSS/high_familiarity_downsized/cond2/048_schoolbus.jpg,far,6,4,34,20,hidden_pa_learning,103554,116.828125,101.17588553827007,1,1,3,8,5,6,3,8
sub_004,cb1,2128.7999999523163,780,505,10,8,0,777.9453125,529.4453125,schema_ic,2,1,17,img/targets/BOSS/high_familiarity_downsized/cond2/057_donut.jpg,,11,8,155,111,hidden_pa_learning,110697,26.5,24.53151124462805,4,4,7,4,10,1,1,5
sub_004,cb1,1294.9000000953674,635,239,4,4,0,651.28125,267.109375,schema_ic,2,1,18,img/targets/BOSS/high_familiarity_downsized/cond2/048_schoolbus.jpg,far,6,4,64,151,hidden_pa_learning,117007,44.390625,32.48408940470896,2,2,3,8,5,6,3,8
sub_004,cb1,2407.4000000953674,658,473,10,8,0,710.609375,342.78125,schema_ic,2,1,19,img/targets/BOSS/high_familiarity_downsized/cond2/047_saltshaker03a.jpg,near,7,9,41,2,hidden_pa_learning,124429,182.828125,140.44454133021023,3,3,8,3,6,5,3,8
sub_004,cb1,2920.7000000476837,645,257,5,7,0,527.28125,304.109375,schema_ic,2,1,20,img/targets/BOSS/high_familiarity_downsized/cond2/048_schoolbus.jpg,far,6,4,90,27,hidden_pa_learning,132364,164.828125,126.7950997257115,3,3,3,8,5,6,3,8
sub_004,cb1,1289.2999999523163,644,268,6,4,0,606.6171875,160.1171875,schema_ic,2,1,21,img/targets/BOSS/high_familiarity_downsized/cond2/053_television.jpg,,3,3,65,148,hidden_pa_learning,138670,145.265625,114.17607412816537,3,3,2,9,2,9,2,4
sub_004,cb1,1838.0999999046326,829,384,8,8,0,858.609375,357.78125,schema_ic,2,1,22,img/targets/BOSS/high_familiarity_downsized/cond2/047_saltshaker03a.jpg,near,7,9,148,150,hidden_pa_learning,145523,55.828125,39.54918380261627,4,4,8,3,6,5,3,8
sub_004,cb1,2618.2000000476837,663,373,8,5,0,633.28125,278.109375,schema_ic,2,1,23,img/targets/BOSS/high_familiarity_downsized/cond2/048_schoolbus.jpg,far,6,4,18,133,hidden_pa_learning,153157,124.609375,99.4355812295233,4,4,3,8,5,6,3,8
sub_004,cb1,1613.4000000953674,754,350,7,9,0,522.6171875,164.1171875,schema_ic,2,1,24,img/targets/BOSS/high_familiarity_downsized/cond2/053_television.jpg,,3,3,29,64,hidden_pa_learning,159784,417.265625,296.80031317928274,4,4,2,9,2,9,2,4
sub_004,cb1,1318.4000000953674,788,492,10,8,0,803.9453125,538.4453125,schema_ic,2,2,1,img/targets/BOSS/high_familiarity_downsized/cond2/057_donut.jpg,,11,8,70,137,hidden_pa_learning,6400,62.390625,49.1062118671896,1,5,7,4,10,1,1,5
sub_004,cb1,1247.2000000476837,569,249,4,3,0,586.6171875,215.1171875,schema_ic,2,2,2,img/targets/BOSS/high_familiarity_downsized/cond2/053_television.jpg,,3,3,80,128,hidden_pa_learning,12673,51.5,38.18913822437359,1,5,2,9,2,9,2,4
sub_004,cb1,2688.2999999523163,831,281,6,8,0,772.28125,234.4375,schema_ic,2,2,3,img/targets/BOSS/high_familiarity_downsized/cond2/051_worldmap.jpg,far,5,7,16,147,hidden_pa_learning,20426,105.28125,74.93969580811294,1,5,6,5,4,7,4,9
sub_004,cb1,2430.399999856949,656,331,7,8,0,666.9453125,517.4453125,schema_ic,2,2,4,img/targets/BOSS/high_familiarity_downsized/cond2/057_donut.jpg,,11,8,49,0,hidden_pa_learning,27896,197.390625,186.7663096464277,2,6,7,4,10,1,1,5
sub_004,cb1,2150.600000143051,504,189,4,3,0,526.28125,278.109375,schema_ic,2,2,5,img/targets/BOSS/high_familiarity_downsized/cond2/048_schoolbus.jpg,far,6,4,18,26,hidden_pa_learning,35073,111.390625,91.8527888224039,1,5,3,8,5,6,3,8
sub_004,cb1,1778.7999999523163,642,250,4,4,0,614.6171875,199.1171875,schema_ic,2,2,6,img/targets/BOSS/high_familiarity_downsized/cond2/053_television.jpg,,3,3,64,156,hidden_pa_learning,41867,78.265625,57.78303408718092,2,6,2,9,2,9,2,4
sub_004,cb1,1840.7999999523163,739,286,5,8,0,711.28125,269.4375,schema_ic,2,2,7,img/targets/BOSS/high_familiarity_downsized/cond2/051_worldmap.jpg,far,5,7,145,86,hidden_pa_learning,48725,44.28125,32.29002179950488,2,6,6,5,4,7,4,9
sub_004,cb1,1726,730,424,9,8,0,732.9453125,494.4453125,schema_ic,2,2,8,img/targets/BOSS/high_familiarity_downsized/cond2/057_donut.jpg,,11,8,118,66,hidden_pa_learning,55469,73.390625,70.50685724768417,3,7,7,4,10,1,1,5
sub_004,cb1,2190.2000000476837,795,245,5,8,0,612.28125,288.109375,schema_ic,2,2,9,img/targets/BOSS/high_familiarity_downsized/cond2/048_schoolbus.jpg,far,6,4,122,112,hidden_pa_learning,62674,225.828125,187.73534513898315,2,6,3,8,5,6,3,8
sub_004,cb1,NA,NA,NA,NA,NA,NA,741.28125,266.4375,schema_ic,2,2,10,img/targets/BOSS/high_familiarity_downsized/cond2/051_worldmap.jpg,far,5,7,142,116,hidden_pa_learning,70690,NA,NA,3,7,6,5,4,7,4,9
sub_004,cb1,2467.5,720,388,8,8,0,765.609375,357.78125,schema_ic,2,2,11,img/targets/BOSS/high_familiarity_downsized/cond2/047_saltshaker03a.jpg,near,7,9,150,57,hidden_pa_learning,78177,75.828125,54.7118628768307,1,5,8,3,6,5,3,8
sub_004,cb1,1745.7000000476837,662,346,8,5,0,706.6171875,362.4453125,schema_ic,2,2,12,img/targets/BOSS/high_familiarity_downsized/cond2/043_foldingchair.jpg,near,8,6,112,123,hidden_pa_learning,84939,61.0625,47.551463948366646,1,5,5,6,7,4,4,9
sub_004,cb1,1910.4000000953674,566,203,4,4,0,724.9453125,488.4453125,schema_ic,2,2,13,img/targets/BOSS/high_familiarity_downsized/cond2/057_donut.jpg,,11,8,65,58,hidden_pa_learning,91865,444.390625,326.71491976024805,4,8,7,4,10,1,1,5
sub_004,cb1,1799.7999999523163,672,371,8,8,0,725.609375,334.78125,schema_ic,2,2,14,img/targets/BOSS/high_familiarity_downsized/cond2/047_saltshaker03a.jpg,near,7,9,33,17,hidden_pa_learning,98679,89.828125,64.69747243481096,2,6,8,3,6,5,3,8
sub_004,cb1,1614.7000000476837,599,240,5,4,0,677.6171875,383.4453125,schema_ic,2,2,15,img/targets/BOSS/high_familiarity_downsized/cond2/043_foldingchair.jpg,near,8,6,134,94,hidden_pa_learning,105309,222.0625,163.57634257016755,2,6,5,6,7,4,4,9
sub_004,cb1,2351.7999999523163,601,267,5,6,0,462.6171875,188.1171875,schema_ic,2,2,16,img/targets/BOSS/high_familiarity_downsized/cond2/053_television.jpg,,3,3,147,4,hidden_pa_learning,112675,217.265625,159.28685100572588,3,7,2,9,2,9,2,4
sub_004,cb1,1605,601,267,6,5,0,566.28125,277.109375,schema_ic,2,2,17,img/targets/BOSS/high_familiarity_downsized/cond2/048_schoolbus.jpg,far,6,4,30,66,hidden_pa_learning,119296,44.828125,36.1606286512434,3,7,3,8,5,6,3,8
sub_004,cb1,1594.4000000953674,668,317,6,6,0,563.6171875,190.1171875,schema_ic,2,2,18,img/targets/BOSS/high_familiarity_downsized/cond2/053_television.jpg,,3,3,65,105,hidden_pa_learning,125905,231.265625,164.3016118402991,4,8,2,9,2,9,2,4
sub_004,cb1,1944.8999998569489,622,325,6,6,0,662.28125,269.4375,schema_ic,2,2,19,img/targets/BOSS/high_familiarity_downsized/cond2/051_worldmap.jpg,far,5,7,109,37,hidden_pa_learning,132865,95.84375,68.62776776067031,4,8,6,5,4,7,4,9
sub_004,cb1,1631.0999999046326,595,373,8,6,1,584.6171875,389.4453125,schema_ic,2,2,20,img/targets/BOSS/high_familiarity_downsized/cond2/043_foldingchair.jpg,near,8,6,46,1,hidden_pa_learning,139511,26.828125,19.448678583204888,3,7,5,6,7,4,4,9
sub_004,cb1,1662.2000000476837,643,325,7,5,0,810.609375,341.78125,schema_ic,2,2,21,img/targets/BOSS/high_familiarity_downsized/cond2/047_saltshaker03a.jpg,near,7,9,55,102,hidden_pa_learning,146188,184.390625,168.44735955025573,3,7,8,3,6,5,3,8
sub_004,cb1,2812.5999999046326,682,366,8,6,1,678.6171875,377.4453125,schema_ic,2,2,22,img/targets/BOSS/high_familiarity_downsized/cond2/043_foldingchair.jpg,near,8,6,71,95,hidden_pa_learning,154016,14.828125,11.934764288950683,4,8,5,6,7,4,4,9
sub_004,cb1,2096.7000000476837,525,176,4,4,0,522.28125,245.109375,schema_ic,2,2,23,img/targets/BOSS/high_familiarity_downsized/cond2/048_schoolbus.jpg,far,6,4,21,22,hidden_pa_learning,161129,71.828125,69.16283188572548,4,8,3,8,5,6,3,8
sub_004,cb1,1856,735,351,8,8,0,769.609375,324.78125,schema_ic,2,2,24,img/targets/BOSS/high_familiarity_downsized/cond2/047_saltshaker03a.jpg,near,7,9,36,61,hidden_pa_learning,168000,60.828125,43.41925482378901,4,8,8,3,6,5,3,8
sub_004,cb1,971.9000000953674,748,402,8,8,0,778.6171875,310.1171875,schema_l,3,1,1,img/targets/BOSS/high_familiarity_downsized/cond3/069_drumset.jpg,far,6,9,144,70,hidden_pa_learning,6003,122.5,96.84969490566458,1,1,8,3,5,6,3,8
sub_004,cb1,1059.9000000953674,509,271,6,4,0,482.609375,453.78125,schema_l,3,1,2,img/targets/BOSS/high_familiarity_downsized/cond3/071_fluorescentlightbulb.jpg,,10,3,121,24,hidden_pa_learning,12096,209.171875,184.67661042875224,1,1,2,9,9,2,2,4
sub_004,cb1,1298.2999999523163,716,385,6,7,0,674.6171875,357.4453125,schema_l,3,1,3,img/targets/BOSS/high_familiarity_downsized/cond3/067_christmastree.jpg,near,5,6,139,91,hidden_pa_learning,18435,68.9375,49.71717986403505,1,1,5,6,4,7,4,9
sub_004,cb1,1224.6000001430511,844,125,1,9,0,639.28125,356.78125,schema_l,3,1,4,img/targets/BOSS/high_familiarity_downsized/cond3/066_atm.jpg,near,7,4,94,139,hidden_pa_learning,24709,436.5,309.24474846490926,1,1,3,8,6,5,3,8
sub_004,cb1,1303.2999999523163,861,284,7,10,0,796.9453125,86.4453125,schema_l,3,1,5,img/targets/BOSS/high_familiarity_downsized/cond3/096_rockingchair.jpg,,2,8,27,130,hidden_pa_learning,31052,261.609375,207.67969940257836,1,1,7,4,1,10,1,5
sub_004,cb1,1208,631,241,5,6,0,671.28125,368.4375,schema_l,3,1,6,img/targets/BOSS/high_familiarity_downsized/cond3/068_cow.jpg,far,8,7,26,46,hidden_pa_learning,37277,167.71875,133.65214367084616,1,1,6,5,7,4,4,9
sub_004,cb1,1556.2000000476837,757,155,3,8,0,747.9453125,129.4453125,schema_l,3,1,7,img/targets/BOSS/high_familiarity_downsized/cond3/096_rockingchair.jpg,,2,8,60,81,hidden_pa_learning,43862,34.609375,27.11142598509552,2,2,7,4,1,10,1,5
sub_004,cb1,1762.7000000476837,530,152,2,4,0,533.28125,343.78125,schema_l,3,1,8,img/targets/BOSS/high_familiarity_downsized/cond3/066_atm.jpg,near,7,4,98,33,hidden_pa_learning,50639,195.0625,191.8093179517747,2,2,3,8,6,5,3,8
