ptp,condition,hidden_pa_img_type,counterbalancing,block_2_mouse_error_mean,block_2_mouse_error_sd,block_2_rt_mean,block_2_rt_sd,rep_2_3_4_mouse_error_mean,rep_2_3_4_mouse_error_sd,rep_2_3_4_mouse_rt_mean,rep_2_3_4_mouse_rt_sd,rep_1_mouse_error_mean,rep_2_mouse_error_mean,rep_1_to_2_diff,block_2_mouse_error_mean_LOG,sse_two_param,intercept_two_param,learning_rate_two_param,sse_three_param,intercept_three_param,learning_rate_three_param,asymptote_three_param,warnMsg,warnId,fminsearch_three_param_1,fminsearch_three_param_2,fminsearch_three_param_3,fminsearch_message,errorMsg
sub_001,schema_ic,near,cb2,28.355053091553124,10.759814537898169,1202.8124999850988,85.12316180840085,20.288461188061998,10.13748241521637,1494.5833333134651,352.3818009912783,167.89042106617177,12.291765592489345,155.5986554736824,3.3448052538519346,4715.92106285667,167.550148209014,2.21869654467806,598.413041233744,167.890421063819,64779.7343152029,24.8979422759393,"Some columns of the Jacobian are effectively zero at the solution, indicating that the model is insensitive to some of its parameters.  That may be because those parameters are not present in the model, or otherwise do not affect the predicted values.  It may also be due to numerical underflow in the model function, which can sometimes be avoided by choosing better initial parameter values, or by rescaling or recentering.  Parameter estimates may be unreliable.",stats:nlinfit:ModelConstantWRTParam,150,0.1,180,stats:nlinfit:IterationLimitExceeded,
sub_001,schema_l,all_pa,cb2,28.699838477629044,17.98479941078174,1240.875000004967,188.85396301840834,74.92213444330072,77.85159516242499,1234.6166666812367,234.46845079511974,154.89499982610056,110.47390104560685,44.42109878049371,3.356891494792562,1875.77887220003,155.812296591674,0.364333019600985,1631.37276534643,159.943253148424,0.491137270840453,16.5174950174166,,,NA,NA,NA,,
sub_001,schema_l,far,cb2,25.113985621595003,16.746342397066165,1160.9375,164.72814781014318,68.29506535745432,66.55377107130018,1116.2666666706402,119.3318677724776,82.47288698517498,45.664888575801584,36.8079984093734,3.2234248870411246,7521.09120597423,87.87533556399,0.196782684660279,7465.52091396859,86.0097364169357,0.10370071764862,-45.878794128379504,,,NA,NA,NA,,
sub_001,schema_l,near,cb2,44.27627979607619,17.339037529273895,1416.7999999970198,162.17021920980605,105.21130190680637,90.96768165370582,1288.3333333532016,211.52597637658565,180.95458485348786,165.80533825103987,15.149246602447988,3.790449088865507,4371.46721368172,190.923553627159,0.303206505830931,4164.20020274393,195.057830089786,0.39538127781202,20.064602354577602,,,NA,NA,NA,,
sub_002,no_schema,all_pa,cb5,67.982277726086,72.11976310669897,1724.3750000074506,396.2731910650995,165.779189653228,100.56321459411616,1621.600000002805,322.70286060840215,133.89280976123115,184.53534133939309,-50.642531578161936,4.21924704953317,9207.07989410163,171.091903189336,0.131229624633458,8944.69883373801,166.797669098421,0.00862353770168779,-1662.23494704806,,,NA,NA,NA,,
sub_002,no_schema,far,cb5,57.097378102394636,23.771364122572862,1778.6375000029802,387.5725183291118,132.489520581991,100.25560587895693,1562.5166666607063,315.1046265215458,119.54352247485352,152.63999140537533,-33.09646893052181,4.0447581979613885,10204.2333369999,141.240638981122,0.130472281908342,9820.22984749368,138.448895233521,6.99006028456037e-4,-18396.2326605765,"The Jacobian at the solution is ill-conditioned, and some model parameters may not be estimated well (they are not identifiable).  Use caution in making predictions.",stats:nlinfit:IllConditionedJacobian,150,0.1,180,stats:nlinfit:IterationLimitExceeded,
sub_002,no_schema,near,cb5,91.05509516914385,80.6802227923241,1714.1250000074506,426.43267346944134,160.14979588047623,79.91845684136035,1516.5666666726272,290.03525763800513,131.9042456958195,189.45991001692386,-57.55566432110436,4.511464764730301,26880.9268282359,169.41742396085,0.101637491705212,26791.2451892895,172.081952529108,0.178140259027969,52.4891532708274,,,NA,NA,NA,,
sub_002,random_loc,all_pa,cb5,49.979697961581714,30.308982818874306,1457.7608695600343,241.5008634401268,69.90593819460128,55.36461032308154,1600.7000000112587,450.18570678017204,188.47196226305948,76.19388523555982,112.27807702749966,3.9116168822029063,5385.24542719659,153.206845698758,0.273538455989845,739.090577036139,187.90524562295101,1.56243818784699,53.0666802577202,,,NA,NA,NA,,
sub_002,random_loc,far,cb5,64.6245948169085,33.98486532541608,1455.7142857057709,260.99369359758407,86.28194683328374,70.26071262660156,1654.866666694482,538.6068498118999,202.96425415791822,131.2129283476495,71.75132581026872,4.168595063051236,5854.16982512634,178.624235974577,0.263031360059858,1860.07888754515,205.820477554326,0.899831064466906,56.6913083312817,,,NA,NA,NA,,
sub_002,random_loc,near,cb5,63.665368654913934,24.001533306459137,1470.0499999821186,294.40327542957266,88.42550532575189,53.96852533871895,1734.9333333273728,535.5263006324731,167.51483950685633,46.370046111180784,121.14479339567555,4.153640751551537,9683.69703127458,122.518265108185,0.112128146482759,5299.31298210753,167.426542049996,2218741010.40046,74.2853496919373,"Some columns of the Jacobian are effectively zero at the solution, indicating that the model is insensitive to some of its parameters.  That may be because those parameters are not present in the model, or otherwise do not affect the predicted values.  It may also be due to numerical underflow in the model function, which can sometimes be avoided by choosing better initial parameter values, or by rescaling or recentering.  Parameter estimates may be unreliable.",stats:nlinfit:ModelConstantWRTParam,150,0.1,180,stats:nlinfit:IterationLimitExceeded,
sub_002,schema_c,all_pa,cb5,31.153821467211387,15.63247343791824,1558.0833333358169,397.4918830667048,63.8069736527007,75.70521207910988,1938.735294117647,422.0032196934023,233.76113262816807,82.13488678071892,151.62624584744916,3.43893691723419,5711.26725458636,215.761399328466,0.60345487116092,1456.21044331339,233.472797580145,1.45221846319837,36.8299657029452,,,NA,NA,NA,,
sub_002,schema_c,far,cb5,35.65956239481165,8.915695066696008,1356.3624999970198,108.94635557276716,64.11083183521073,97.954007453001,1965.5166666607063,453.48624419992495,201.06534481984602,149.96126657737383,51.104078242472184,3.574017340761595,6202.84396994757,204.667288502197,0.54973536179083,4326.85871301883,210.95621590499,0.834193100308173,26.247278130966,,,NA,NA,NA,,
sub_002,schema_c,near,cb5,24.98685556874007,14.592475154925188,1651.3875000029802,303.5355589417364,48.635000359557935,24.67355864481737,1886.0200000047685,374.64152466010745,219.16758253771587,47.69499577308999,171.47258676462587,3.218349909348477,4770.2030460034,208.256278079538,0.858379700942717,1195.89459755225,218.762857113725,2.06621288196133,30.1340549947568,,,NA,NA,NA,,
sub_002,schema_ic,all_pa,cb5,20.098631198347448,14.436138863444842,1437.2166666686535,212.6018071573247,63.10925208397574,59.99049038345525,1566.1000000006622,263.9618221026485,171.66749026381487,89.09088802819711,82.57660223561776,3.000651713161444,394.798914643682,164.442163542532,0.475336306397815,108.692713863647,169.4312417017,0.640796828477159,14.4783656789538,,,NA,NA,NA,,
